term,term_difference,en_tf,sm_tf
copy,-0.00024725704519,0.00046935533266,0.00071661237785
hand,-0.000245772930268,0.000310144550731,0.000555917480999
italian,-0.000245653705754,0.000214715458198,0.000460369163952
won,-0.000244778394567,0.000259021822589,0.000503800217155
pianist,-0.000244698012859,0.000159210781929,0.000403908794788
member,-0.000244517279305,0.000723995207123,0.000968512486428
best,-0.00024369888428,0.000707441180867,0.000951140065147
sing,-0.000243237363483,0.000160671431305,0.000403908794788
will,-0.000242647432417,0.00071717884337,0.000959826275787
musical,-0.000237875159446,0.00147330833675,0.0017111834962
person,-0.000237666665625,0.000135840391921,0.000373507057546
get,-0.000234243106489,0.000304301953229,0.000538545059718
giovanni,-0.000230790689615,9.49422094075e-05,0.000325732899023
today,-0.000228944308273,0.00024879727696,0.000477741585233
queen,-0.00022676102284,0.000168461561308,0.000395222584148
violinist,-0.000226641798326,7.3032468775e-05,0.000299674267101
bad,-0.000226157611296,0.000182094288812,0.000408251900109
sonata,-0.000221270706689,0.000243441562583,0.000464712269273
changed,-0.000221190324981,0.000143630521924,0.000364820846906
got,-0.000219711602251,0.000201569613819,0.000421281216069
composed,-0.00021694837082,0.000295538056976,0.000512486427796
dreaming,-0.00021635764044,3.55424681372e-05,0.000251900108578
nutcracker,-0.000213104829789,2.14228575073e-05,0.000234527687296
how,-0.000211476128024,0.000314039615732,0.000525515743757
blue,-0.000209109412942,0.000689913388361,0.000899022801303
go,-0.000208321772436,0.000343252603242,0.000551574375679
also,-0.000205001762398,0.00311313070231,0.00331813246471
hard,-0.000203390632832,0.000191831951316,0.000395222584148
middle,-0.00019980631028,0.000160671431305,0.000360477741585
help,-0.000197333051848,0.000167487795057,0.000364820846906
hear,-0.000197312282397,0.000115391300664,0.000312703583062
sung,-0.000197294209042,0.000171869743184,0.000369163952226
england,-0.000195696261797,0.000134379742546,0.000330076004343
all,-0.000195539793103,0.00167633859995,0.00187187839305
pop,-0.000195049414569,0.000751747545257,0.000946796959826
name,-0.000193702597517,0.000631487413341,0.000825190010858
trumpet,-0.000190615143159,0.000217636756949,0.000408251900109
key,-0.000190441698579,0.000291642991975,0.000482084690554
father,-0.000190420929128,0.000239546497582,0.00042996742671
age,-0.000189700989166,0.000266325069466,0.000456026058632
emi,-0.000186385870162,9.59159756578e-05,0.00028230184582
which,-0.00018623908838,0.0035966056456,0.00378284473398
symphony,-0.000186000138196,0.000248310393835,0.00043431053203
conductor,-0.000182900002673,0.000108088053787,0.00029098805646
long,-0.000182672338027,0.00035152961637,0.000534201954397
period,-0.000182615421866,0.000412390007016,0.000595005428882
johann,-0.000181887393617,0.000113443768164,0.000295331161781
singing,-0.000181247835362,0.000240033380707,0.000421281216069
vienna,-0.000180465587048,0.000110522469413,0.00029098805646
finger,-0.00017943220854,6.37816893968e-05,0.000243213897937
lennon,-0.000179004937672,0.000111983118788,0.00029098805646
small,-0.000178308463256,0.000299433121977,0.000477741585233
last,-0.000177319319746,0.000465460267659,0.000642779587405
put,-0.00017538446841,0.000193779483816,0.000369163952226
beethoven,-0.000175014113703,0.000181120522562,0.000356134636265
great,-0.000174473010512,0.000351042733245,0.000525515743757
canadian,-0.000174213792033,0.000108088053787,0.00028230184582
baroque,-0.000173610380489,0.000121720781292,0.000295331161781
fairy,-0.000173374627556,3.94375331385e-05,0.000212812160695
book,-0.000173323103586,0.000317447797609,0.000490770901194
most,-0.000172614747318,0.00159502911805,0.00176764386536
greatest,-0.000171937443727,0.000201569613819,0.000373507057546
invented,-0.000170297957581,5.98866243955e-05,0.000230184581976
another,-0.000170096454576,0.000572574555196,0.000742671009772
choir,-0.000166130992936,9.44553262823e-05,0.000260586319218
george,-0.000166094846225,0.000207412211321,0.000373507057546
know,-0.000165004551556,0.000221531821951,0.000386536373507
second,-0.000163637764366,0.000865678196546,0.00102931596091
organ,-0.000163388530956,0.000240520263832,0.000403908794788
