term,term_difference,en_tf,sm_tf
leopard,-0.000365057991238,1.93356278278e-05,0.000384393619066
precipitated,-0.000365057991238,1.93356278278e-05,0.000384393619066
cutting,-0.000365057991238,1.93356278278e-05,0.000384393619066
none,-0.000365057991238,1.93356278278e-05,0.000384393619066
architect,-0.000365057991238,1.93356278278e-05,0.000384393619066
chariotry,-0.000365057991238,1.93356278278e-05,0.000384393619066
iceman,-0.000363898522493,0.000212691906106,0.000576590428599
country,-0.000363898522493,0.000212691906106,0.000576590428599
thousand,-0.000363898522493,0.000212691906106,0.000576590428599
bce,-0.000363898522493,0.000212691906106,0.000576590428599
researcher,-0.000363898522493,0.000212691906106,0.000576590428599
linear,-0.000361579585002,0.000599404462663,0.000960984047665
erika,-0.00034572236341,3.86712556557e-05,0.000384393619066
huang,-0.00034572236341,3.86712556557e-05,0.000384393619066
cooled,-0.00034572236341,3.86712556557e-05,0.000384393619066
correspondence,-0.00034572236341,3.86712556557e-05,0.000384393619066
recover,-0.00034572236341,3.86712556557e-05,0.000384393619066
issus,-0.00034572236341,3.86712556557e-05,0.000384393619066
ft,-0.00034572236341,3.86712556557e-05,0.000384393619066
eaten,-0.00034572236341,3.86712556557e-05,0.000384393619066
x,-0.00034572236341,3.86712556557e-05,0.000384393619066
grow,-0.00034572236341,3.86712556557e-05,0.000384393619066
cluster,-0.00034572236341,3.86712556557e-05,0.000384393619066
coming,-0.00034572236341,3.86712556557e-05,0.000384393619066
center,-0.00034572236341,3.86712556557e-05,0.000384393619066
faun,-0.00034572236341,3.86712556557e-05,0.000384393619066
longhouses,-0.00034572236341,3.86712556557e-05,0.000384393619066
relief,-0.00034572236341,3.86712556557e-05,0.000384393619066
blow,-0.00034572236341,3.86712556557e-05,0.000384393619066
flaw,-0.00034572236341,3.86712556557e-05,0.000384393619066
lodged,-0.00034572236341,3.86712556557e-05,0.000384393619066
farming,-0.00034572236341,3.86712556557e-05,0.000384393619066
naples,-0.00034572236341,3.86712556557e-05,0.000384393619066
showed,-0.000344562894665,0.000232027533934,0.000576590428599
shown,-0.000344562894665,0.000232027533934,0.000576590428599
once,-0.000344562894665,0.000232027533934,0.000576590428599
tool,-0.000343403425919,0.000425383812212,0.000768787238132
roman,-0.000343403425919,0.000425383812212,0.000768787238132
usually,-0.000342243957174,0.000618740090491,0.000960984047665
constantly,-0.000326386735582,5.80068834835e-05,0.000384393619066
spot,-0.000326386735582,5.80068834835e-05,0.000384393619066
plan,-0.000326386735582,5.80068834835e-05,0.000384393619066
enemy,-0.000326386735582,5.80068834835e-05,0.000384393619066
leg,-0.000326386735582,5.80068834835e-05,0.000384393619066
dy,-0.000326386735582,5.80068834835e-05,0.000384393619066
fragile,-0.000326386735582,5.80068834835e-05,0.000384393619066
fortified,-0.000326386735582,5.80068834835e-05,0.000384393619066
reoccupied,-0.000326386735582,5.80068834835e-05,0.000384393619066
robert,-0.000326386735582,5.80068834835e-05,0.000384393619066
raiding,-0.000326386735582,5.80068834835e-05,0.000384393619066
shi,-0.000326386735582,5.80068834835e-05,0.000384393619066
chest,-0.000326386735582,5.80068834835e-05,0.000384393619066
understand,-0.000326386735582,5.80068834835e-05,0.000384393619066
protect,-0.000326386735582,5.80068834835e-05,0.000384393619066
thirty,-0.000326386735582,5.80068834835e-05,0.000384393619066
crisis,-0.000326386735582,5.80068834835e-05,0.000384393619066
troy,-0.000326386735582,5.80068834835e-05,0.000384393619066
facial,-0.000326386735582,5.80068834835e-05,0.000384393619066
